TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,precip,swc_shallow,sw_in,ext_rad
2014-06-06T05:20:00Z,2014-06-06T06:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T05:30:00Z,2014-06-06T06:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T05:40:00Z,2014-06-06T07:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T05:50:00Z,2014-06-06T07:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:00:00Z,2014-06-06T07:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:10:00Z,2014-06-06T07:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:20:00Z,2014-06-06T07:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:30:00Z,2014-06-06T07:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:40:00Z,2014-06-06T08:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T06:50:00Z,2014-06-06T08:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:00:00Z,2014-06-06T08:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:10:00Z,2014-06-06T08:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:20:00Z,2014-06-06T08:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:30:00Z,2014-06-06T08:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:40:00Z,2014-06-06T09:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T07:50:00Z,2014-06-06T09:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:00:00Z,2014-06-06T09:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:10:00Z,2014-06-06T09:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:20:00Z,2014-06-06T09:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:30:00Z,2014-06-06T09:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:40:00Z,2014-06-06T10:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T08:50:00Z,2014-06-06T10:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:00:00Z,2014-06-06T10:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:10:00Z,2014-06-06T10:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:20:00Z,2014-06-06T10:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:30:00Z,2014-06-06T10:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:40:00Z,2014-06-06T11:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T09:50:00Z,2014-06-06T11:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:00:00Z,2014-06-06T11:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:10:00Z,2014-06-06T11:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:20:00Z,2014-06-06T11:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:30:00Z,2014-06-06T11:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:40:00Z,2014-06-06T12:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T10:50:00Z,2014-06-06T12:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:00:00Z,2014-06-06T12:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:10:00Z,2014-06-06T12:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:20:00Z,2014-06-06T12:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:30:00Z,2014-06-06T12:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:40:00Z,2014-06-06T13:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T11:50:00Z,2014-06-06T13:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:00:00Z,2014-06-06T13:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:10:00Z,2014-06-06T13:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:20:00Z,2014-06-06T13:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:30:00Z,2014-06-06T13:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:40:00Z,2014-06-06T14:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T12:50:00Z,2014-06-06T14:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:00:00Z,2014-06-06T14:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:10:00Z,2014-06-06T14:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:20:00Z,2014-06-06T14:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:30:00Z,2014-06-06T14:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:40:00Z,2014-06-06T15:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T13:50:00Z,2014-06-06T15:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:00:00Z,2014-06-06T15:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:10:00Z,2014-06-06T15:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:20:00Z,2014-06-06T15:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:30:00Z,2014-06-06T15:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:40:00Z,2014-06-06T16:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T14:50:00Z,2014-06-06T16:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T15:00:00Z,2014-06-06T16:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T15:10:00Z,2014-06-06T16:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T15:20:00Z,2014-06-06T16:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T15:30:00Z,2014-06-06T16:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T15:40:00Z,2014-06-06T17:02:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T15:50:00Z,2014-06-06T17:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:00:00Z,2014-06-06T17:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:10:00Z,2014-06-06T17:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:20:00Z,2014-06-06T17:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:30:00Z,2014-06-06T17:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:40:00Z,2014-06-06T18:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T16:50:00Z,2014-06-06T18:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:00:00Z,2014-06-06T18:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:10:00Z,2014-06-06T18:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:20:00Z,2014-06-06T18:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:30:00Z,2014-06-06T18:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:40:00Z,2014-06-06T19:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T17:50:00Z,2014-06-06T19:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:00:00Z,2014-06-06T19:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:10:00Z,2014-06-06T19:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:20:00Z,2014-06-06T19:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:30:00Z,2014-06-06T19:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:40:00Z,2014-06-06T20:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T18:50:00Z,2014-06-06T20:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:00:00Z,2014-06-06T20:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:10:00Z,2014-06-06T20:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:20:00Z,2014-06-06T20:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:30:00Z,2014-06-06T20:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:40:00Z,2014-06-06T21:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T19:50:00Z,2014-06-06T21:12:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:00:00Z,2014-06-06T21:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:10:00Z,2014-06-06T21:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:20:00Z,2014-06-06T21:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:30:00Z,2014-06-06T21:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:40:00Z,2014-06-06T22:02:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T20:50:00Z,2014-06-06T22:12:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T21:00:00Z,2014-06-06T22:22:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T21:10:00Z,2014-06-06T22:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T21:20:00Z,2014-06-06T22:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T21:30:00Z,2014-06-06T22:52:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T21:40:00Z,2014-06-06T23:02:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T21:50:00Z,2014-06-06T23:12:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T22:00:00Z,2014-06-06T23:22:33Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T22:10:00Z,2014-06-06T23:32:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T22:20:00Z,2014-06-06T23:42:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T22:30:00Z,2014-06-06T23:52:33Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T22:40:00Z,2014-06-07T00:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T22:50:00Z,2014-06-07T00:12:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T23:00:00Z,2014-06-07T00:22:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T23:10:00Z,2014-06-07T00:32:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T23:20:00Z,2014-06-07T00:42:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T23:30:00Z,2014-06-07T00:52:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-06T23:40:00Z,2014-06-07T01:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-06T23:50:00Z,2014-06-07T01:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T00:00:00Z,2014-06-07T01:22:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T00:10:00Z,2014-06-07T01:32:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T00:20:00Z,2014-06-07T01:42:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T00:30:00Z,2014-06-07T01:52:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T00:40:00Z,2014-06-07T02:02:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T00:50:00Z,2014-06-07T02:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T01:00:00Z,2014-06-07T02:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T01:10:00Z,2014-06-07T02:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T01:20:00Z,2014-06-07T02:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T01:30:00Z,2014-06-07T02:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T01:40:00Z,2014-06-07T03:02:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T01:50:00Z,2014-06-07T03:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:00:00Z,2014-06-07T03:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:10:00Z,2014-06-07T03:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:20:00Z,2014-06-07T03:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:30:00Z,2014-06-07T03:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:40:00Z,2014-06-07T04:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T02:50:00Z,2014-06-07T04:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:00:00Z,2014-06-07T04:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:10:00Z,2014-06-07T04:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:20:00Z,2014-06-07T04:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:30:00Z,2014-06-07T04:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:40:00Z,2014-06-07T05:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T03:50:00Z,2014-06-07T05:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:00:00Z,2014-06-07T05:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:10:00Z,2014-06-07T05:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:20:00Z,2014-06-07T05:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:30:00Z,2014-06-07T05:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:40:00Z,2014-06-07T06:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T04:50:00Z,2014-06-07T06:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:00:00Z,2014-06-07T06:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:10:00Z,2014-06-07T06:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:20:00Z,2014-06-07T06:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:30:00Z,2014-06-07T06:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:40:00Z,2014-06-07T07:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T05:50:00Z,2014-06-07T07:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:00:00Z,2014-06-07T07:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:10:00Z,2014-06-07T07:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:20:00Z,2014-06-07T07:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:30:00Z,2014-06-07T07:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:40:00Z,2014-06-07T08:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T06:50:00Z,2014-06-07T08:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:00:00Z,2014-06-07T08:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:10:00Z,2014-06-07T08:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:20:00Z,2014-06-07T08:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:30:00Z,2014-06-07T08:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:40:00Z,2014-06-07T09:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T07:50:00Z,2014-06-07T09:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:00:00Z,2014-06-07T09:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:10:00Z,2014-06-07T09:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:20:00Z,2014-06-07T09:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:30:00Z,2014-06-07T09:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:40:00Z,2014-06-07T10:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T08:50:00Z,2014-06-07T10:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:00:00Z,2014-06-07T10:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:10:00Z,2014-06-07T10:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:20:00Z,2014-06-07T10:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:30:00Z,2014-06-07T10:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:40:00Z,2014-06-07T11:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T09:50:00Z,2014-06-07T11:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:00:00Z,2014-06-07T11:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:10:00Z,2014-06-07T11:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:20:00Z,2014-06-07T11:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:30:00Z,2014-06-07T11:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:40:00Z,2014-06-07T12:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T10:50:00Z,2014-06-07T12:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:00:00Z,2014-06-07T12:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:10:00Z,2014-06-07T12:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:20:00Z,2014-06-07T12:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:30:00Z,2014-06-07T12:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:40:00Z,2014-06-07T13:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T11:50:00Z,2014-06-07T13:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:00:00Z,2014-06-07T13:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:10:00Z,2014-06-07T13:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:20:00Z,2014-06-07T13:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:30:00Z,2014-06-07T13:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:40:00Z,2014-06-07T14:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T12:50:00Z,2014-06-07T14:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:00:00Z,2014-06-07T14:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:10:00Z,2014-06-07T14:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:20:00Z,2014-06-07T14:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:30:00Z,2014-06-07T14:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:40:00Z,2014-06-07T15:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T13:50:00Z,2014-06-07T15:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:00:00Z,2014-06-07T15:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:10:00Z,2014-06-07T15:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:20:00Z,2014-06-07T15:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:30:00Z,2014-06-07T15:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:40:00Z,2014-06-07T16:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T14:50:00Z,2014-06-07T16:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:00:00Z,2014-06-07T16:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:10:00Z,2014-06-07T16:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:20:00Z,2014-06-07T16:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:30:00Z,2014-06-07T16:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:40:00Z,2014-06-07T17:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T15:50:00Z,2014-06-07T17:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T16:00:00Z,2014-06-07T17:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T16:10:00Z,2014-06-07T17:32:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T16:20:00Z,2014-06-07T17:42:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T16:30:00Z,2014-06-07T17:52:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T16:40:00Z,2014-06-07T18:02:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T16:50:00Z,2014-06-07T18:12:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T17:00:00Z,2014-06-07T18:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T17:10:00Z,2014-06-07T18:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T17:20:00Z,2014-06-07T18:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T17:30:00Z,2014-06-07T18:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T17:40:00Z,2014-06-07T19:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T17:50:00Z,2014-06-07T19:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:00:00Z,2014-06-07T19:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:10:00Z,2014-06-07T19:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:20:00Z,2014-06-07T19:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:30:00Z,2014-06-07T19:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:40:00Z,2014-06-07T20:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T18:50:00Z,2014-06-07T20:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:00:00Z,2014-06-07T20:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:10:00Z,2014-06-07T20:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:20:00Z,2014-06-07T20:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:30:00Z,2014-06-07T20:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:40:00Z,2014-06-07T21:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T19:50:00Z,2014-06-07T21:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T20:00:00Z,2014-06-07T21:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T20:10:00Z,2014-06-07T21:32:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T20:20:00Z,2014-06-07T21:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T20:30:00Z,2014-06-07T21:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T20:40:00Z,2014-06-07T22:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T20:50:00Z,2014-06-07T22:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:00:00Z,2014-06-07T22:22:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:10:00Z,2014-06-07T22:32:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:20:00Z,2014-06-07T22:42:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:30:00Z,2014-06-07T22:52:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:40:00Z,2014-06-07T23:02:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T21:50:00Z,2014-06-07T23:12:22Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T22:00:00Z,2014-06-07T23:22:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T22:10:00Z,2014-06-07T23:32:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T22:20:00Z,2014-06-07T23:42:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T22:30:00Z,2014-06-07T23:52:22Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T22:40:00Z,2014-06-08T00:02:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T22:50:00Z,2014-06-08T00:12:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T23:00:00Z,2014-06-08T00:22:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T23:10:00Z,2014-06-08T00:32:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T23:20:00Z,2014-06-08T00:42:10Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-06-07T23:30:00Z,2014-06-08T00:52:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T23:40:00Z,2014-06-08T01:02:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-07T23:50:00Z,2014-06-08T01:12:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:00:00Z,2014-06-08T01:22:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:10:00Z,2014-06-08T01:32:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:20:00Z,2014-06-08T01:42:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:30:00Z,2014-06-08T01:52:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:40:00Z,2014-06-08T02:02:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T00:50:00Z,2014-06-08T02:12:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:00:00Z,2014-06-08T02:22:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:10:00Z,2014-06-08T02:32:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:20:00Z,2014-06-08T02:42:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:30:00Z,2014-06-08T02:52:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:40:00Z,2014-06-08T03:02:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T01:50:00Z,2014-06-08T03:12:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:00:00Z,2014-06-08T03:22:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:10:00Z,2014-06-08T03:32:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:20:00Z,2014-06-08T03:42:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:30:00Z,2014-06-08T03:52:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:40:00Z,2014-06-08T04:02:10Z,,,,,,,CALCULATED,CALCULATED
2014-06-08T02:50:00Z,2014-06-08T04:12:10Z,,,,,,,CALCULATED,CALCULATED
